lat_bin,lon_bin,center_lat,center_lon,fire_count,max_conf,mean_conf,max_frp,mean_frp,risk_class,risk_code,clc_code,lc_group,burnable,label,pred_label,pred_proba_high,dist_to_road_m,slope_deg,ground_access_class,ground_access_score,road_dist_class,slope_class,ground_access_score_v1,ground_access_class_v1,ground_reason_v1,air_access_score_v1,air_access_class_v1,air_reason_v1
4,38,38.0008,27.425,1,49.0,49.0,9.3,9.3,LOW,1,16,OTHER,1,0,0,0.0025,126.75047173719535,7.751190662384033,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
4,39,38.0008,27.455,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,437.8745053677812,11.53361988067627,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
4,40,38.0008,27.485,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,246.06087795479897,18.96479034423828,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
4,41,38.0008,27.515,1,43.0,43.0,12.4,12.4,LOW,1,29,OTHER,1,0,0,0.0,372.2179408619277,8.136353492736816,MEDIUM,2,MID,LOW,2,MEDIUM,"ground: 250m<dist<=1000m, slope<=10° => score=max(road,slope)=2",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
4,42,38.0008,27.545,0,0.0,0.0,0.0,0.0,NO_FIRE,0,17,OTHER,1,0,0,0.0,882.0271060005794,13.894996643066406,LOW,1,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
4,43,38.0008,27.575,2,69.0,57.5,9.2,6.95,LOW,1,21,OTHER,1,0,0,0.0,894.3787165507872,5.458492279052734,LOW,1,MID,LOW,2,MEDIUM,"ground: 250m<dist<=1000m, slope<=10° => score=max(road,slope)=2",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
4,44,38.0008,27.605,0,0.0,0.0,0.0,0.0,NO_FIRE,0,21,OTHER,1,0,0,0.0,175.9058161185757,25.14581298828125,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
4,45,38.0008,27.635,0,0.0,0.0,0.0,0.0,NO_FIRE,0,17,OTHER,1,0,0,0.0,656.6049429802775,25.3763370513916,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
4,46,38.0008,27.665,1,72.0,72.0,22.6,22.6,LOW,1,17,OTHER,1,0,0,0.0,192.53411481561028,28.98540306091309,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
4,47,38.0008,27.695,0,0.0,0.0,0.0,0.0,NO_FIRE,0,20,OTHER,1,0,0,0.0,21.737438441186768,18.59622573852539,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
4,48,38.0008,27.725,1,60.0,60.0,4.8,4.8,LOW,1,17,OTHER,1,0,0,0.0,454.9945933963844,28.39065742492676,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
4,49,38.0008,27.755,0,0.0,0.0,0.0,0.0,NO_FIRE,0,17,OTHER,1,0,0,0.0,323.442001619943,26.98119163513184,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
4,50,38.0008,27.785,0,0.0,0.0,0.0,0.0,NO_FIRE,0,17,OTHER,1,0,0,0.0,189.4553984379869,31.93117904663086,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
4,51,38.0008,27.815,0,0.0,0.0,0.0,0.0,NO_FIRE,0,32,OTHER,1,0,0,0.0,521.2947285102881,46.9171257019043,NO_ACCESS,0,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
4,52,38.0008,27.845,0,0.0,0.0,0.0,0.0,NO_FIRE,0,32,OTHER,1,0,0,0.0,640.1654531967558,32.572628021240234,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
4,53,38.0008,27.875,0,0.0,0.0,0.0,0.0,NO_FIRE,0,21,OTHER,1,0,0,0.0,1268.275693731003,24.505756378173828,LOW,1,FAR,HIGH,3,HIGH,"ground: dist>1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
4,54,38.0008,27.905,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,1393.9283312072373,33.03933334350586,LOW,1,FAR,HIGH,3,HIGH,"ground: dist>1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
5,27,38.0208,27.095,0,0.0,0.0,0.0,0.0,NO_FIRE,0,2,OTHER,1,0,0,0.0,22.43424419451762,4.826609611511231,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
5,28,38.0208,27.125,1,100.0,100.0,245.0,245.0,HIGH,2,28,OTHER,1,1,1,0.9925,287.7973005451916,22.682153701782227,MEDIUM,2,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
5,29,38.0208,27.155,1,100.0,100.0,827.3,827.3,HIGH,2,24,OTHER,1,1,1,0.9975,24.7494126033001,19.48153686523437,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
5,30,38.0208,27.185,1,100.0,100.0,626.2,626.2,HIGH,2,24,OTHER,1,1,1,0.9975,163.40521327075987,17.547990798950195,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
5,31,38.0208,27.215,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,1915.9540197729648,12.928536415100098,LOW,1,FAR,MEDIUM,3,HIGH,"ground: dist>1000m, 10°<slope<=20° => score=max(road,slope)=3",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
5,32,38.0208,27.245,0,0.0,0.0,0.0,0.0,NO_FIRE,0,25,OTHER,1,0,0,0.0,236.7009924261251,12.426569938659668,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
5,33,38.0208,27.275,0,0.0,0.0,0.0,0.0,NO_FIRE,0,21,OTHER,1,0,0,0.0,105.3800286844163,1.6460024118423462,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
5,34,38.0208,27.305,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,74.50983737722832,19.51890182495117,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
5,35,38.0208,27.335,0,0.0,0.0,0.0,0.0,NO_FIRE,0,21,OTHER,1,0,0,0.0,693.4523636452814,5.325823783874512,LOW,1,MID,LOW,2,MEDIUM,"ground: 250m<dist<=1000m, slope<=10° => score=max(road,slope)=2",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
5,36,38.0208,27.365,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,747.5249215912922,9.96568775177002,LOW,1,MID,LOW,2,MEDIUM,"ground: 250m<dist<=1000m, slope<=10° => score=max(road,slope)=2",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
5,37,38.0208,27.395,1,92.0,92.0,264.7,264.7,HIGH,2,32,OTHER,1,1,1,0.9825,329.20552258529545,11.036190032958984,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
5,38,38.0208,27.425,0,0.0,0.0,0.0,0.0,NO_FIRE,0,32,OTHER,1,0,0,0.0,188.44480837044932,29.96546745300293,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
5,39,38.0208,27.455,0,0.0,0.0,0.0,0.0,NO_FIRE,0,13,OTHER,1,0,0,0.0,101.0126240974254,0.3811560571193695,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
5,40,38.0208,27.485,0,0.0,0.0,0.0,0.0,NO_FIRE,0,13,OTHER,1,0,0,0.0,631.3029117514789,0.6995272636413574,LOW,1,MID,LOW,2,MEDIUM,"ground: 250m<dist<=1000m, slope<=10° => score=max(road,slope)=2",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
5,41,38.0208,27.515,0,0.0,0.0,0.0,0.0,NO_FIRE,0,13,OTHER,1,0,0,0.0,114.55140151575294,1.7636406421661377,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
5,42,38.0208,27.545,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,217.80776581456377,22.92329406738281,MEDIUM,2,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
5,43,38.0208,27.575,0,0.0,0.0,0.0,0.0,NO_FIRE,0,21,OTHER,1,0,0,0.0,183.06099551473105,18.64262580871582,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
5,44,38.0208,27.605,0,0.0,0.0,0.0,0.0,NO_FIRE,0,17,OTHER,1,0,0,0.0,110.70492223923928,20.760242462158203,MEDIUM,2,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
5,45,38.0208,27.635,0,0.0,0.0,0.0,0.0,NO_FIRE,0,21,OTHER,1,0,0,0.0,1350.4049731438845,18.43214607238769,LOW,1,FAR,MEDIUM,3,HIGH,"ground: dist>1000m, 10°<slope<=20° => score=max(road,slope)=3",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
5,46,38.0208,27.665,0,0.0,0.0,0.0,0.0,NO_FIRE,0,17,OTHER,1,0,0,0.0,1332.2001684174938,21.33966445922852,LOW,1,FAR,HIGH,3,HIGH,"ground: dist>1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
5,47,38.0208,27.695,0,0.0,0.0,0.0,0.0,NO_FIRE,0,17,OTHER,1,0,0,0.0,54.61125386335158,26.51934242248535,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
5,48,38.0208,27.725,0,0.0,0.0,0.0,0.0,NO_FIRE,0,17,OTHER,1,0,0,0.0,265.30489441268924,31.55551147460937,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
5,49,38.0208,27.755,0,0.0,0.0,0.0,0.0,NO_FIRE,0,17,OTHER,1,0,0,0.0,119.9103143079478,24.89366149902344,MEDIUM,2,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
5,50,38.0208,27.785,0,0.0,0.0,0.0,0.0,NO_FIRE,0,21,OTHER,1,0,0,0.0,641.0199856651266,27.07345390319824,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
5,51,38.0208,27.815,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,193.1347552802875,16.807279586791992,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
5,52,38.0208,27.845,0,0.0,0.0,0.0,0.0,NO_FIRE,0,32,OTHER,1,0,0,0.0,58.03930739295069,30.83831214904785,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
5,53,38.0208,27.875,0,0.0,0.0,0.0,0.0,NO_FIRE,0,32,OTHER,1,0,0,0.0,174.59195208199392,18.006961822509766,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
5,54,38.0208,27.905,0,0.0,0.0,0.0,0.0,NO_FIRE,0,25,OTHER,1,0,0,0.0,499.8189087496152,29.7813663482666,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
5,55,38.0208,27.935,0,0.0,0.0,0.0,0.0,NO_FIRE,0,21,OTHER,1,0,0,0.0,335.4872275998178,24.101993560791016,MEDIUM,2,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
5,56,38.0208,27.965,0,0.0,0.0,0.0,0.0,NO_FIRE,0,21,OTHER,1,0,0,0.0,463.6564092221612,25.52391815185547,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
5,57,38.0208,27.995,0,0.0,0.0,0.0,0.0,NO_FIRE,0,20,OTHER,1,0,0,0.0,109.17074731344604,7.144833087921143,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
5,58,38.0208,28.025,0,0.0,0.0,0.0,0.0,NO_FIRE,0,21,OTHER,1,0,0,0.0,1177.4297797171512,23.940820693969727,LOW,1,FAR,HIGH,3,HIGH,"ground: dist>1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
5,65,38.0208,28.235,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,934.7120223564896,22.616788864135746,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
6,26,38.0408,27.065,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,130.83804841701073,16.427173614501953,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
6,27,38.0408,27.095,0,0.0,0.0,0.0,0.0,NO_FIRE,0,25,OTHER,1,0,0,0.0,6.714010969972837,6.902038097381592,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
6,28,38.0408,27.125,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,309.5175001901346,21.40327453613281,MEDIUM,2,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
6,29,38.0408,27.155,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,90.50117266807852,9.140498161315918,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
6,30,38.0408,27.185,4,100.0,85.0,222.6,77.925,HIGH,2,24,OTHER,1,1,1,1.0,353.7886547870965,13.20398998260498,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
6,31,38.0408,27.215,0,0.0,0.0,0.0,0.0,NO_FIRE,0,20,OTHER,1,0,0,0.0,301.68010789012254,1.7072948217391968,MEDIUM,2,MID,LOW,2,MEDIUM,"ground: 250m<dist<=1000m, slope<=10° => score=max(road,slope)=2",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
6,32,38.0408,27.245,0,0.0,0.0,0.0,0.0,NO_FIRE,0,12,OTHER,1,0,0,0.0,297.84083421517016,2.7988390922546387,MEDIUM,2,MID,LOW,2,MEDIUM,"ground: 250m<dist<=1000m, slope<=10° => score=max(road,slope)=2",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
6,33,38.0408,27.275,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,456.2849889965276,13.530335426330566,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
6,34,38.0408,27.305,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,1106.4555195342548,24.861581802368164,LOW,1,FAR,HIGH,3,HIGH,"ground: dist>1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
6,35,38.0408,27.335,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,834.3165302903051,18.62394905090332,LOW,1,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
6,36,38.0408,27.365,0,0.0,0.0,0.0,0.0,NO_FIRE,0,25,OTHER,1,0,0,0.0,2595.8966160846494,16.52039909362793,LOW,1,FAR,MEDIUM,3,HIGH,"ground: dist>1000m, 10°<slope<=20° => score=max(road,slope)=3",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
6,37,38.0408,27.395,1,96.0,96.0,330.1,330.1,HIGH,2,24,OTHER,1,1,1,0.99,1113.442885179175,23.0089054107666,LOW,1,FAR,HIGH,3,HIGH,"ground: dist>1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
6,38,38.0408,27.425,4,96.0,83.0,321.6,167.325,HIGH,2,29,OTHER,1,1,1,1.0,319.4744115717781,14.250099182128906,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
6,39,38.0408,27.455,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,467.0244167437158,14.98063850402832,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
6,40,38.0408,27.485,0,0.0,0.0,0.0,0.0,NO_FIRE,0,13,OTHER,1,0,0,0.0,1300.8474197339835,1.411452293395996,LOW,1,FAR,LOW,3,HIGH,"ground: dist>1000m, slope<=10° => score=max(road,slope)=3",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
6,41,38.0408,27.515,0,0.0,0.0,0.0,0.0,NO_FIRE,0,13,OTHER,1,0,0,0.0,1283.2208615577508,0.6370819807052612,LOW,1,FAR,LOW,3,HIGH,"ground: dist>1000m, slope<=10° => score=max(road,slope)=3",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
6,42,38.0408,27.545,0,0.0,0.0,0.0,0.0,NO_FIRE,0,13,OTHER,1,0,0,0.0,11.968736348927935,0.9737990498542786,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
6,43,38.0408,27.575,0,0.0,0.0,0.0,0.0,NO_FIRE,0,25,OTHER,1,0,0,0.0,689.4505711005628,19.246301651000977,LOW,1,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
6,44,38.0408,27.605,0,0.0,0.0,0.0,0.0,NO_FIRE,0,17,OTHER,1,0,0,0.0,4.153057541750767,16.480941772460938,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
6,45,38.0408,27.635,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,33.386762979909484,7.356945514678955,HIGH,3,NEAR,LOW,1,LOW,"ground: dist<=250m, slope<=10° => score=max(road,slope)=1",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
6,46,38.0408,27.665,0,0.0,0.0,0.0,0.0,NO_FIRE,0,28,OTHER,1,0,0,0.0,86.96260411053898,25.807918548583984,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
6,47,38.0408,27.695,0,0.0,0.0,0.0,0.0,NO_FIRE,0,21,OTHER,1,0,0,0.0,240.37325819573485,25.627161026000977,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
6,48,38.0408,27.725,0,0.0,0.0,0.0,0.0,NO_FIRE,0,17,OTHER,1,0,0,0.0,326.67646824165246,7.256708145141602,MEDIUM,2,MID,LOW,2,MEDIUM,"ground: 250m<dist<=1000m, slope<=10° => score=max(road,slope)=2",1,LOW,air(v1): slope<=10° => score=1 (slope-based; no landing/base data)
6,49,38.0408,27.755,0,0.0,0.0,0.0,0.0,NO_FIRE,0,17,OTHER,1,0,0,0.0,121.98926174973607,19.08082771301269,MEDIUM,2,NEAR,MEDIUM,2,MEDIUM,"ground: dist<=250m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
6,50,38.0408,27.785,0,0.0,0.0,0.0,0.0,NO_FIRE,0,21,OTHER,1,0,0,0.0,8.469303449088228,27.86017417907715,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
6,51,38.0408,27.815,0,0.0,0.0,0.0,0.0,NO_FIRE,0,29,OTHER,1,0,0,0.0,318.0553131299061,11.648515701293944,MEDIUM,2,MID,MEDIUM,2,MEDIUM,"ground: 250m<dist<=1000m, 10°<slope<=20° => score=max(road,slope)=2",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
6,52,38.0408,27.845,0,0.0,0.0,0.0,0.0,NO_FIRE,0,23,OTHER,1,0,0,0.0,577.8737285572298,21.34370422363281,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
6,53,38.0408,27.875,0,0.0,0.0,0.0,0.0,NO_FIRE,0,32,OTHER,1,0,0,0.0,467.8525424880268,30.49348258972168,LOW,1,MID,HIGH,3,HIGH,"ground: 250m<dist<=1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
6,54,38.0408,27.905,0,0.0,0.0,0.0,0.0,NO_FIRE,0,25,OTHER,1,0,0,0.0,225.22591694948915,25.959806442260746,LOW,1,NEAR,HIGH,3,HIGH,"ground: dist<=250m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
6,55,38.0408,27.935,0,0.0,0.0,0.0,0.0,NO_FIRE,0,21,OTHER,1,0,0,0.0,1807.702193137644,19.35735321044922,LOW,1,FAR,MEDIUM,3,HIGH,"ground: dist>1000m, 10°<slope<=20° => score=max(road,slope)=3",2,MEDIUM,air(v1): 10°<slope<=20° => score=2 (slope-based; no landing/base data)
6,56,38.0408,27.965,0,0.0,0.0,0.0,0.0,NO_FIRE,0,32,OTHER,1,0,0,0.0,1266.5733389966024,31.1514892578125,LOW,1,FAR,HIGH,3,HIGH,"ground: dist>1000m, slope>20° => score=max(road,slope)=3",3,HIGH,air(v1): slope>20° => score=3 (slope-based; no landing/base data)
